County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""30""","=""1392""","=""14G""",Tiferes Yisroel,82 Erica Rd.,,Lakewood,NJ,"=""08701""",82 Erica Rd.,,Lakewood,NJ,"=""08701""","=""(732)987-6824 x000""",Tuvia Steinharter,Principal,tuviasteinharter@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""06""","=""0181""","=""67B""",Timothy Christian Academy,1341 WOODLANE RD,,EASTAMPTON,NJ,"=""08060""",1341 Woodlane Rd.,,EASTAMPTON,NJ,"=""08060""","=""(609)261-9578""",Dawn Adams,Principal,dadams@timothychristianacademy.com,NOT-FOR-PROFIT,"=""1250"""
"=""24""","=""0657""","=""07G""",Timothy Christian School,2008 ETHEL ROAD,,PISCATAWAY,NJ,"=""08854""",2008 Ethel Road,,PISCATAWAY,NJ,"=""08854""","=""(732)985-0300""",Dr. James Smock,Head of School,jsmock@timothychristian.org,NOT-FOR-PROFIT,"=""4130"""
"=""26""","=""0825""","=""59H""",Tiny Treasures Nursery School,2024 NEW BEDFORD ROAD,,SPRING LAKE,NJ,"=""07762""",2024 NEW BEDFORD RD,2024 New Bedford Rd,SPRING LAKE,NJ,"=""07762""","=""(732)449-4073""",CARRIE KOTCH,OWNER,carriekotch@aol.com,FOR-PROFIT,"=""5420"""
"=""08""","=""1876""","=""09C""",TLBU International High School,41 South Route 73,,Cedar Brook,NJ,"=""08018""",8029 Black Horse Pike,,Pleasantville,NJ,"=""08232""","=""(410)428-1098""",Monirith Tola,Executive Manager,monirith_tola@hotmail.com,NOT-FOR-PROFIT,"=""5820"""
"=""32""","=""1046""","=""59J""",Today's Learning Center,199 SCOLES AVE,,CLIFTON,NJ,"=""07012""",199 SCOLES AVE,,CLIFTON,NJ,"=""07012""","=""(973)478-4866""",Maria Osella,Head Teacher,mosella@learningcenternj.org,NOT-FOR-PROFIT,"=""0900"""
"=""08""","=""0281""","=""58C""",Tomorrows Hope,700 Cooper Road,,VOORHEES,NJ,"=""08043""",700 Cooper Road,9 Addington Court,VOORHEES,NJ,"=""08043""","=""(856)985-5588""",Amanda Cavaliere,Director,amanda@meethope.org,NOT-FOR-PROFIT,"=""5400"""
"=""30""","=""1029""","=""44J""",Toms River Nursery School,1404 OLD FREEHOLD ROAD,,TOMS RIVER,NJ,"=""08753""",1404 Old Freehold rd.,,TOMS RIVER,NJ,"=""08753""","=""(732)349-4939""",Vicky Collins,Director,vcollins520@comcast.net,NOT-FOR-PROFIT,"=""5190"""
"=""04""","=""0148""","=""37B""",Torah Academy,1600 QUEEN ANNE ROAD,,TEANECK,NJ,"=""07666""",1600 Queen Anne Road,,TEANECK,NJ,"=""07666""","=""(201)837-7696""",Judah.Rosenbaum@tabc.org,Executive Director,Judah.Rosenbaum@tabc.org,NOT-FOR-PROFIT,"=""5150"""
"=""30""","=""0975""","=""95I""",Toras Imecha/Bnos Bina-Ateres Nechama,970 East County Line Rd.,,LAKEWOOD,NJ,"=""08701""",970 East County Line Rd.,,LAKEWOOD,NJ,"=""08701""","=""(732)730-1259 x109""",Ephraim Wiederman,Administrator,cheimfeld@bnosbina.com,NOT-FOR-PROFIT,"=""2520"""
"=""14""","=""2147""","=""26D""",Tosabs Development Center,465 Springfield Ave.,,Newark,NJ,"=""07103""",465 Springfield Ave.,,Newark,NJ,"=""07103""","=""(929)389-6669""",Oluwatosin Omozokpia,Director,tosabscostume@gmail.com,FOR-PROFIT,"=""3570"""
"=""26""","=""0799""","=""36H""",Tower Hill School,255 HARDING ROAD,,RED BANK,NJ,"=""07701""",255 Harding Road,,RED BANK,NJ,"=""07701""","=""(732)747-1393 x37""",Lauren Fisher,Director,lfisher@towerhillchurch.org,NOT-FOR-PROFIT,"=""4360"""
"=""38""","=""1193""","=""93K""",Tranquility Adventist,3 ACADEMY LANE,,ANDOVER,NJ,"=""07821""",3 Academy Lane,,ANDOVER,NJ,"=""07821""","=""(908)852-1391""",Elaine Lopez,Principal,elopez@njadventistschools.org,NOT-FOR-PROFIT,"=""1800"""
"=""30""","=""2188""","=""27T""",Tree of Knowledge Learning Academy,725 Vassar Ave.,,Lakewood,NJ,"=""08701""",430 Clifton Ave.,,Lakewood,NJ,"=""08701""","=""(216)233-0064""",Nechama Salfer,Chief Executive Officer,nsalfer@learningtreemiami.com,NOT-FOR-PROFIT,"=""2520"""
"=""22""","=""0533""","=""92E""",Trenton Catholic Preparatory Academy,175 LEONARD AVE,,HAMILTON,NJ,"=""08610""",175 LEONARD AVE,,TRENTON,NJ,"=""08610""","=""(609)586-5888x141""",Mrs. Anne Reap,Lower School Director,areap@trentoncatholicprep.org,NOT-FOR-PROFIT,"=""1950"""
"=""28""","=""0873""","=""03I""",Trinity Christian School,160 CHANGEBRIDGE ROAD,,MONTVILLE,NJ,"=""07045""",160 CHANGEBRIDGE ROAD,,MONTVILLE,NJ,"=""07045""","=""(973)334-1785""",Michael Picciottoli,Head of School,mpicciottoli@tcsnj.org,NOT-FOR-PROFIT,"=""3340"""
"=""26""","=""1359""","=""01G""",Trinity Hall,101 Corregidor Road,,Tinton Falls,NJ,"=""07724""",101 Corregidor Road,,Tinton Falls,NJ,"=""07724""","=""(732)291-1297""",Theresa Kiernan,Head of School,theresakiernan@trinityhallnj.org,NOT-FOR-PROFIT,"=""5185"""
"=""02""","=""1999""","=""13T""",Trinity Learning Center,7004 Ridge Ave.,,Egg Harbor Twp.,NJ,"=""08234""",7004 Ridge Ave.,,Egg Harbor Twp.,NJ,"=""08234""","=""(609) 653-9001""",Angela Baldwin,Director,director@wcpandk.com,NOT-FOR-PROFIT,"=""1310"""
"=""06""","=""1875""","=""09B""","Trinity Preparatory School, Inc.",199 Church Road,,Medford,NJ,"=""08055""",199 Church Road,,Medford,NJ,"=""08055""","=""(609)200-0061""",Chrissy Revell,Administrative Assistant,office@attendtrinity.com,NOT-FOR-PROFIT,"=""3080"""
"=""40""","=""1234""","=""32L""",Trinity Temple School,1500 MAPLE AVENUE,,HILLSIDE,NJ,"=""07205""",1500 MAPLE AVENUE,,HILLSIDE,NJ,"=""07205""","=""(973)923-7568""",Gloria Perry,Principal,gperry@aecsda.com,NOT-FOR-PROFIT,"=""2190"""
"=""04""","=""0116""","=""08B""",Turrell Child Care And Early Learning,200 ROBIN ROAD,,PARAMUS,NJ,"=""07652""",200 ROBIN ROAD,,PARAMUS,NJ,"=""07652""","=""(201)261-5970 x102""",Robyn Knapp,Director of Childcare Services,rknapp@cafsnj.org,NOT-FOR-PROFIT,"=""3930"""
"=""26""","=""0754""","=""92G""",Turtle Creek Learning Acd,10 RAILROAD AVENUE,,MARLBORO,NJ,"=""07746""",10 RAILROAD AVENUE,,MARLBORO,NJ,"=""07746""","=""(732)780-9656""",Virginia McDonald,Director,vmcdonald@turtlecreekacademy.com,FOR-PROFIT,"=""3030"""
"=""40""","=""1259""","=""54L""",Union Catholic Regional H S,1600 MARTINE AVENUE,,SCOTCH PLAINS,NJ,"=""07076""",1600 MARTINE AVENUE,,SCOTCH PLAINS,NJ,"=""07076""","=""(908)889-1600 x 321""","S. Percylee Hart, RSM",Principal,phart@unioncatholic.org,NOT-FOR-PROFIT,"=""4670"""
"=""36""","=""2151""","=""26G""",Union Village Montessori School,Hillcrest & Mountain Ave.,,Warren,NJ,"=""07059""",1130 Mountain Ave.,,Berkeley Heights,NJ,"=""07922""","=""(908)647-4440""",Sundari Rao,Director,uvms72622@gmail.com,FOR-PROFIT,"=""5470"""
"=""24""","=""0594""","=""49F""",Unitarian Society Montessori,176 TICES LANE,,EAST BRUNSWICK,NJ,"=""08816""",176 Tices Lane,,EAST BRUNSWICK,NJ,"=""08816""","=""(732)246-0606""",Surbhi Saini,Director,UNITARIANMONTESSORI@COMCAST.NET,NOT-FOR-PROFIT,"=""1170"""
"=""40""","=""1404""","=""20U""",United Academy of Union,501 Green Lane,,Union,NJ,"=""07083""",501 Green Lane,,Union,NJ,"=""07083""","=""(908)777-7101""",Yeshaia Tarshish,Adminstrator,ytarshish@kehilasunion.com,NOT-FOR-PROFIT,"=""5290"""
"=""06""","=""1672""","=""25D""",United Hearts Islamic Academy,248 Pennypacker Dr.,,Willingboro,NJ,"=""08046""",248 Pennypacker Dr.,,Willingboro,NJ,"=""08046""","=""(609)877-3200""",Rima Salem,Director,rima@uhiacademy.com,FOR-PROFIT,"=""5805"""
"=""30""","=""0981""","=""01J""",United Talmudical Academy,800 Princeton Ave.,,LAKEWOOD,NJ,"=""08701""",225 HUDSON ST,,LAKEWOOD,NJ,"=""08701""","=""(732)370-8757""",G. Eisenberger,principal,miriam6787@verizon.net,NOT-FOR-PROFIT,"=""2520"""
"=""08""","=""0271""","=""49C""",Urban Promise Academy,27 N. 36th Street,,Camden,NJ,"=""08105""",P.O. BOX 1479,,CAMDEN,NJ,"=""08105""","=""(856)382-1874""",Andrew Joshua,Head of Schools,ajoshua@urbanpromiseusa.org,NOT-FOR-PROFIT,"=""0680"""
"=""30""","=""1651""","=""24H""",UTA of Lakewood,1995 Swarthmore Ave.,,Lakewood,NJ,"=""08701""",21 Granite Drive,,Lakewood,NJ,"=""08701""","=""(732)284-3390""",Avraham Weizer,Adminstrator,lutabookkeeping@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1987""","=""13F""","UTA of Lakewood, Inc.",1400 Pine St.,,Lakewood,NJ,"=""08701""",21 Grenite Dr.,,Lakewood,NJ,"=""08701""","=""732-284-3390x210""",Mrs Pollak,Program Director,LUTABOOKKEEPING@GMAIL.COM,NOT-FOR-PROFIT,"=""2520"""
"=""04""","=""0048""","=""45A""",Van Riper Ellis Christian School,7-20 BELLAIR AVENUE,,FAIR LAWN,NJ,"=""07410""",7-20 Bellair Avenue,,FAIR LAWN,NJ,"=""07410""","=""(201)791-7853""",Kelly Sullivan,Director,director@vanriperschool.org,NOT-FOR-PROFIT,"=""1450"""
"=""38""","=""1207""","=""07L""",Veritas Christian Academy,385 HOUSES CORNER ROAD,,SPARTA,NJ,"=""07871""",385 Houses Corner Rd,,SPARTA,NJ,"=""07871""","=""(973) 579-6333 X211""",Thomas Argersinger,Administrator,administrator@veritasnj.org,NOT-FOR-PROFIT,"=""4960"""
"=""18""","=""1839""","=""07P""",Viaquenti Academy,837 Jersey Ave,,Jersey City,NJ,"=""07310""",837 Jersey Ave,,Jersey City,NJ,"=""07310""","=""(201)222-0033""",Silvia Acebedo,Executive Director,info@viaquenti.com,NOT-FOR-PROFIT,"=""2390"""
"=""16""","=""0428""","=""94D""",VICTORY CHRISTIAN SCHOOL,1073 NEW BROOKLYN ROAD,,WILLIAMSTOWN,NJ,"=""08094""",1073 New Brooklyn Road,,WILLIAMSTOWN,NJ,"=""08094""","=""(856)629-4300""",Chris Peria,Principal,secretary@vcswarriors.com,NOT-FOR-PROFIT,"=""3280"""
"=""22""","=""0523""","=""83E""",Villa Victoria Academy,376 WEST UPPER FERRY ROAD,,TRENTON,NJ,"=""08628""",376 WEST UPPER FERRY ROAD,,TRENTON,NJ,"=""08628""","=""(609)882-1700 X 401""","SISTER LILLIAN ",PRESIDENT,srlillian@villavictoria.org,NOT-FOR-PROFIT,"=""1430"""
"=""28""","=""1826""","=""06Z""",Villa Walsh Academy,455 Western Ave,,Morristown,NJ,"=""07960""",455 Western Ave,,Morristown,NJ,"=""07960""","=""(973)538-3680x180""",Sr. Elaine Bebyn,Principal,srelaine@villawalsh.org,NOT-FOR-PROFIT,"=""3385"""
"=""22""","=""0545""","=""04F""","Village Learning Center, The",15 YARD ROAD,,PENNINGTON,NJ,"=""08534""",15 YARD RD,,PENNINGTON,NJ,"=""08534""","=""(609)737-7877""",Angela Gering,PRINCIPAL,TVLCADMIN@GMAIL.COM,NOT-FOR-PROFIT,"=""2280"""
"=""04""","=""0161""","=""49B""","Village School , Inc., The",100 WEST PROSPECT STREET,,WALDWICK,NJ,"=""07463""",100 WEST PROSPECT STREET,,WALDWICK,NJ,"=""07463""","=""(201)445-6160""",Laura Dykstra,Head of School,ldykstra@THEVILLAGESCHOOL.NET,NOT-FOR-PROFIT,"=""5410"""
"=""14""","=""1436""","=""21Z""","Village School of South Orange, The",111 Irvington Ave.,,South Orange,NJ,"=""07079""",27 Cottage St.,,South Orange,NJ,"=""07079""","=""(646)912-5954""",Kelly Virella,Board Member,kvirella@gmail.com,NOT-FOR-PROFIT,"=""4900"""
"=""26""","=""0738""","=""79G""",Vincent S Mastro Montessori Academy,35 White Road,,SHREWSBURY BORO,NJ,"=""07702""",35 White Road,,Shrewsbury,NJ,"=""07702""","=""(732)219-5400""",Clara Borders,Director,director@mastromontessori.org,NOT-FOR-PROFIT,"=""4770"""
"=""12""","=""0309""","=""84C""",Vine Haven Adventist School,1155 E. Landis Ave,,VINELAND,NJ,"=""08360""",1155 E. Landis Ave,,VINELAND,NJ,"=""08360""","=""(856)691-9393""",Yolanda Acosta,Principal,yacosta@vhas.org,NOT-FOR-PROFIT,"=""5390"""
"=""08""","=""0279""","=""57C""",Virtua Child Develpment Center,90 CARNIE BLVD,,VOORHEES,NJ,"=""08043""",90 Carnie Blvd,,VOORHEES,NJ,"=""08043""","=""(856)325-5554""",Pamela Hubler,Director,phubler@virtua.org,NOT-FOR-PROFIT,"=""5400"""
"=""04""","=""0114""","=""06B""",Visitation Academy,222 N. FARVIEW AVE,,PARAMUS,NJ,"=""07652""",222 N. FARVIEW AVENUE,,PARAMUS,NJ,"=""07652""","=""(201)262-6067""",Dr. Karen Drew,PRINCIPAL,principal@visitationacademyparamus.org,NOT-FOR-PROFIT,"=""3930"""
"=""26""","=""0734""","=""75G""",Voyagers' Community School,"1000 Sanger Ave., 3rd Floor",,Oceanport,NJ,"=""07757""","1000 Sanger Ave., 3rd Floor",,Oceanport,NJ,"=""07757""","=""(732)842-1660""",Karen M. Giuffre',Founding Director,director@voyagerscomunityschool.org,NOT-FOR-PROFIT,"=""3830"""
"=""36""","=""1173""","=""74K""",Waldorf School Of Princeton,1062 CHERRY HILL ROAD,,PRINCETON,NJ,"=""08540""",1062 CHERRY HILL ROAD,,PRINCETON,NJ,"=""08540""","=""(609)466-1970""",Pamela Shafer,Interim School Administrator,schooladministrator@princetonwaldorf.org,NOT-FOR-PROFIT,"=""3320"""
"=""04""","=""0162""","=""50B""",Waldwick Seventh Day Adventist,70 WYCKOFF AVENUE,,WALDWICK,NJ,"=""07463""",70 WYCKOFF AVENUE,,WALDWICK,NJ,"=""07463""","=""(201)652-6078""",Ruth Nino,PRINCIPAL,rnino@wsdas.org,NOT-FOR-PROFIT,"=""5410"""
"=""24""","=""0597""","=""52F""","Wardlaw - Hartridge School, The",1295 INMAN AVE,3300 NEW YORK AVE.,EDISON,NJ,"=""08820""",1295 INMAN AVENUE,,EDISON,NJ,"=""08820""","=""(908)754-1882X108""",John W. Pratt,Chief Financial Officer,jpratt@whschool.org,NOT-FOR-PROFIT,"=""1290"""
"=""42""","=""1296""","=""87L""",WASHINGTON KID CARE & LEARNING CTR,70-72 EAST WASHINGTON AVE,,WASHINGTON,NJ,"=""07882""",70-72 East Washington Avenue,,WASHINGTON,NJ,"=""07882""","=""(908)689-1777""",Nicole Tiger,Director/ Principal,admin@washingtonkidcare.com,NOT-FOR-PROFIT,"=""5480"""
"=""18""","=""0483""","=""45E""",Waterfront Montessori,150 WARREN ST.,,JERSEY CITY,NJ,"=""07302""",150 WARREN ST.,,JERSEY CITY,NJ,"=""07302""","=""(201) 333-5600""",Karen Westman,Head of School,info@waterfrontmontessori.com,FOR-PROFIT,"=""2390"""
"=""22""","=""2032""","=""15T""","Waterview School, The",780 Lower Ferry Rd.,,Ewing,NJ,"=""08628""",780 Lower Ferry Rd.,,Ewing,NJ,"=""08628""","=""(609)433-1155""",Kelly Lynn Bowser,Founding Principal,kellylynnbowser@gmail.com,NOT-FOR-PROFIT,"=""1430"""
"=""14""","=""1653""","=""24K""",Weekday,111 Irvington Ave.,,South Orange,NJ,"=""07040""",111 Irvington Ave.,,South Orange,NJ,"=""07040""","=""(718)404-7359""",Samantha Grab,Director,samantha.grab@wkdschool.org,NOT-FOR-PROFIT,"=""4900"""
"=""40""","=""1892""","=""09T""",Wesley Hall School for Early Childhood Kindergarten,1E. Broad St,,Westfield,NJ,"=""07090""",1E. Broad St,,Westfield,NJ,"=""07090""","=""(908)233-9570""",Melissa Romelli,Director,director@wesleyhall.org,NOT-FOR-PROFIT,"=""5730"""
"=""40""","=""1287""","=""79L""",Westfield Day Care Center,140 MOUNTAIN AVENUE,,WESTFIELD,NJ,"=""07090""",140 Mountain Avenue,,WESTFIELD,NJ,"=""07090""","=""(908)232-6717""",Deanna Franklin,Executive Director,Director@westfielddaycarecenter.org,NOT-FOR-PROFIT,"=""5730"""
"=""06""","=""0177""","=""64B""",Westfield Friends School,2201 RIVERTON ROAD,,CINNAMINSON,NJ,"=""08077""",2201 Riverton Road,,CINNAMINSON,NJ,"=""08077""","=""(856)829-0895x111""",Margaret J Haviland,Head of School,mhaviland@westfieldfriends.org,NOT-FOR-PROFIT,"=""0840"""
"=""40""","=""1722""","=""02W""",Westfield Y Preschool,422 EAST BROAD STREET,,WESTFIELD,NJ,"=""07096""",422 EAST BROAD STREET,,WESTFIELD,NJ,"=""07096""","=""(908)233-2700 423""",Eileen Rooney,Director of Early Childhood,erooney@westfieldynj.org,NOT-FOR-PROFIT,"=""5730"""
"=""10""","=""0293""","=""68C""",Westminster Christian Academy,7th and Wesley Ave.,,OCEAN CITY,NJ,"=""08226""",604 Rt 50,,CORBIN CITY,NJ,"=""08270""","=""(609)628-3356""",James Patterson,Administrator,pattersjk@verizon.net,NOT-FOR-PROFIT,"=""3780"""
"=""30""","=""1646""","=""24D""",Westminster Nursery School,1070 Hooper Ave.,,Toms River,NJ,"=""08753""",1070 Hooper Ave.,,Toms River,NJ,"=""08753""","=""(732)349-0535""",Ellen Reilly,Asst. Director,ellenr@pctr.org,NOT-FOR-PROFIT,"=""5190"""
"=""28""","=""0846""","=""78H""",Westmont Montessori School,577 ROUTE 24,,MENDHAM,NJ,"=""07945""",577 ROUTE 24,,MENDHAM,NJ,"=""07945""","=""(908)879-6355""",Amanda Fink,Head of School,afink@westmontmontessori.org,NOT-FOR-PROFIT,"=""0820"""
"=""22""","=""0571""","=""27F""","Wilberforce School, The",75 Mapleton Rd.,,Princeton,NJ,"=""08540""",75 Mapleton Rd.,,Princeton,NJ,"=""08540""","=""(609)924-6111""",Jee Park,Director of Operations,jee.park@wilberforceschool.org,NOT-FOR-PROFIT,"=""5715"""
"=""04""","=""0155""","=""43B""",Wilbert F. Mays Seventh Day Adventist School,405 ENGLEWOOD AVENUE,,TEANECK,NJ,"=""07666""",405 ENGLEWOOD AVENUE,,TEANECK,NJ,"=""07666""","=""(201)837-6655""",Leshawn Bailey,Principal,wfmays.school@gmail.com,NOT-FOR-PROFIT,"=""5150"""
"=""10""","=""0291""","=""66C""",Wildwood Catholic Academy,1500 CENTRAL AVENUE,,NORTH WILDWOOD,NJ,"=""08260""",1500 Central Avenue,,NORTH WILDWOOD,NJ,"=""08260""","=""(609)522-7257 ext  6""",Joseph Cray,Principal,j.cray@wildwoodcatholicacademy.org,NOT-FOR-PROFIT,"=""3680"""
"=""36""","=""1812""","=""06K""","Willow School, The",1150 Pottersville Rd,,Gladstone,NJ,"=""07934""",1150 Pottersville Rd,,Gladstone,NJ,"=""07934""","=""(908)470-9500""",Francisco Ayala,Head of School,fayala@willowschool.org,NOT-FOR-PROFIT,"=""0240"""
"=""42""","=""2114""","=""19X""",Winston Hall Academy,256 Belvidere Ave.,,Washington,NJ,"=""07882""",18 Glen Eagles Rd.,,Washington,NJ,"=""07882""","=""(908)391-6555""",Thomas Murzenski,Adminstrator,tom@winstonhall.org,NOT-FOR-PROFIT,"=""5480"""
"=""28""","=""1795""","=""05Q""",Winston Preparatory School,901 Route 10 East,,Whippany,NJ,"=""07981""",901 Route 10 East,,WHIPPANY,NJ,"=""07981""","=""(973)500-6480 x000""",Erica Piche,Head of School,epiche@winstonprep.edu,NOT-FOR-PROFIT,"=""2000"""
"=""14""","=""0358""","=""29D""","Winston School, The",30 EAST LANE,,SHORT HILLS,NJ,"=""07078""",30 East Lane,,SHORT HILLS,NJ,"=""07078""","=""(973)379-4114 x101""",Josephine I Diemond,Head of School,jdiemond@winstonschool.org,NOT-FOR-PROFIT,"=""3190"""
"=""36""","=""1137""","=""42K""","Wonder Years Academy At Raritan, The",250 Route 202/206 North,,Somerville,NJ,"=""08876""",250 Route 202/206 North,,Somerville,NJ,"=""08876""","=""(908)575-1900""",Vito Brancatella,Director,RaritanDirector@TheWonderYearsAcademy.com,NOT-FOR-PROFIT,"=""4820"""
"=""40""","=""1264""","=""58L""","Wonder Years Academy, The",133 SOUTH AVENUE,,FANWOOD,NJ,"=""07023""",133 South Avenue,,FANWOOD,NJ,"=""07023""","=""(908)222-8992""",Para Clark,Director,fanwoodDirector@TheWonderYearsAcademy.com,NOT-FOR-PROFIT,"=""4670"""
"=""12""","=""0299""","=""75C""",Woodland Country Day School,1216 ROADSTOWN ROAD,,BRIDGETON,NJ,"=""08302""",1216 roadstown rd,,BRIDGETON,NJ,"=""08302""","=""(856)453-8499""",COSMO TERRIGNO,HEAD OF SCHOOL,terrignoc@wcdsnj.org,NOT-FOR-PROFIT,"=""5070"""
"=""36""","=""1745""","=""03E""",World 4 Kids School/The Wonder Years Academy,3081 Route 27,,FRANKLIN PARK,NJ,"=""08823""",3081 Route 27,,Franklin Park,NJ,"=""08823""","=""(732)821-6188""",Vito Brancatella,Manager,vitobrancatella@verizon.net,FOR-PROFIT,"=""4860"""
"=""18""","=""1956""","=""12D""","World of ABC, The Waldo School",110 1st Street,,Jersey City,NJ,"=""07302""",110 1st Street,,Jersey City,NJ,"=""07302""","=""(201)721-6000""",Courtney Bode,Director,info@worldofabc.com,FOR-PROFIT,"=""2390"""
"=""04""","=""1998""","=""13S""",Wyckoff Christian Preschool & Kindergarten,485 Wyckoff Ave.,,Wyckoff,NJ,"=""07481""",485 Wyckoff Ave.,,Wyckoff,NJ,"=""07481""","=""(201) 891-7640""",Julie Carpenter,Director,director@wcpandk.com,NOT-FOR-PROFIT,"=""5920"""
"=""05""","=""2181""","=""27K""",XL Academy,1 Hovtech Blvd.,,Mt. Laurel Township,NJ,"=""08054""",1 Hovtech Blvd.,,Mt. Laurel Township,NJ,"=""08054""","=""(856)273-2828""",Wayne Murschell,Executive Director,wayne@xlsportsworld.com,FOR-PROFIT,"=""3440"""
"=""04""","=""0117""","=""09B""",Yavneh Academy,155 North FARVIEW AVE,,PARAMUS,NJ,"=""07652""",155 North Farview Ave.,,PARAMUS,NJ,"=""07652""","=""(201)262-8494x307""",Rachel Feldman,Executive Director,rachel.feldman@yavnehacademy.org,NOT-FOR-PROFIT,"=""3930"""
"=""32""","=""1058""","=""70J""",Ybh Of Passaic Hillel,270 PASSAIC AVE,,PASSAIC,NJ,"=""07055""",270 PASSAIC AVENUE,,PASSAIC,NJ,"=""07055""","=""(973)777-0735""",JOYCE DAVIS,DIRECTOR OF ADMINISTRATION,jdavis@ybhpassaic.org,NOT-FOR-PROFIT,"=""3970"""
"=""26""","=""1334""","=""00I""",Yellow Duck Preparatory,139 Pine Brook Road,,Manalapan,NJ,"=""07726""",139 Pine Brook Rd,,Manalapan,NJ,"=""07726""","=""(732)446-4700 X000""",Robin Slad,Director,Yellowduckpreparatory@gmail.com,FOR-PROFIT,"=""2920"""
"=""24""","=""1778""","=""04T""",Yeshiva at the Jersey Shore Center for Early Learning,193 Dunhams Corner Rd,,East Brunswick,NJ,"=""08816""",193 Dunhams Corner Rd,,East Brunswick,NJ,"=""08816""","=""(732)663-2929""",Rabbi Dr. Elie Tuchman,Head of School,rabbi@yatjs.org,NOT-FOR-PROFIT,"=""1170"""
"=""30""","=""0944""","=""68I""",Yeshiva Bais Aharon,905 Park Avenue,,LAKEWOOD,NJ,"=""08701""",1430 14TH STREET,,LAKEWOOD,NJ,"=""08701""","=""(732)367-7604 x1""",Binyomin Schulgasser,Dean,rschulgasser@yeshivanet.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1852""","=""08C""",Yeshiva Bais Hachinuch,1732 West County Line Road,,Lakewood,NJ,"=""08701""",1732 West County Line Road,,Lakewood,NJ,"=""08701""","=""(732)905-7265""",Saul Gray,President,sholomgray@yahoo.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0935""","=""60I""",Yeshiva Birchas Chaim,1111 Vine Ave,,LAKEWOOD,NJ,"=""08701""",PO Box 88,,LAKEWOOD,NJ,"=""08701""","=""(908)692-0114""",SZ and Belle Stein,administrator,belle960@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1865""","=""08R""","Yeshiva Birchas Yaakov ",1401 Ridge Ave,,Lakewood,NJ,"=""08701""",625 Maple Ave,57 Arosa Hill,Lakewood,NJ,"=""08701""","=""732-504-4027""",Joseph Grossnass,Administrator,ygsofer@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0986""","=""06J""",Yeshiva Chayei Olam,100 James St.,,LAKEWOOD,NJ,"=""08701""",14 East 11th St.,,LAKEWOOD,NJ,"=""08701""","=""(732)363-1267""",Ely Ungar,Principal,typesforalltypes@yeshivanet.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1332""","=""00G""",Yeshiva Chemdas Hatorah,950 Massechusets Ave,,Lakewood,NJ,"=""08701""",635 8th ST,,Lakewood,NJ,"=""08701""","=""(732)363-7110""",Aron Pruzansky,Dean,info@chemdashatorah.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1695""","=""18V""",Yeshiva Cheshkas Hatorah,703 Park Ave.,,Lakewood,NJ,"=""08701""",14 Windsor Ct.,,Lakewood,NJ,"=""08701""","=""(347)263-2065""",Abraham Jacobs,Rabbi,Cheshkashatorah1@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1782""","=""05B""",Yeshiva Even Yisroel,50 Niemann Rd,,Lakewood,NJ,"=""08701""",50 Niemann Rd,,Lakewood,NJ,"=""08701""","=""(732)645-9445""",Rabbi Zelinger,Principal,dmiller@yeshivaevenyisroel.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0994""","=""13J""",Yeshiva Gedola Of Woodlake Village,199 Joe Parker Rd,,LAKEWOOD,NJ,"=""08701""",PO BOX 974,,LAKEWOOD,NJ,"=""08701""","=""(732)730-2808 Ex 4""",Aharon Yoffe,Executive Director,woodlakeyeshiva@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""2006""","=""14U""",Yeshiva Gedolah Keren Hatorah,1083 Brook Road,,Lakewood,NJ,"=""08701""",1083 Brook Road,,Lakewood,NJ,"=""08701""","=""(732) 942-1811""",Yehuda Shurin,Administrator,office@kerenhatorah.org,NOT-FOR-PROFIT,"=""2520"""
